,title,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
65,Petites esquisses d'oiseaux (Little Sketches of Birds): I. Le rouge-gorge (Robin),"Olivier Messiaen', 'Håkon Austbø",0.464,0.0122,8,-29.998,0,0.066,0.968,0.522,0.126,0.296,142.635,audio_features,084EMo5XCD2D24tEtyAIqA,spotify:track:084EMo5XCD2D24tEtyAIqA,https://api.spotify.com/v1/tracks/084EMo5XCD2D24tEtyAIqA,https://api.spotify.com/v1/audio-analysis/084EMo5XCD2D24tEtyAIqA,145293,4
66,"St. John Passion, BWV 245: Aria: Zerfliesse, mein Herze (Soprano)","Johann Sebastian Bach', 'The Scholars Baroque Ensemble",0.241,0.0226,4,-28.662,0,0.0444,0.985,0.323,0.085,0.0379,114.332,audio_features,5oVLafgtGOXmuzroATL4Fb,spotify:track:5oVLafgtGOXmuzroATL4Fb,https://api.spotify.com/v1/tracks/5oVLafgtGOXmuzroATL4Fb,https://api.spotify.com/v1/audio-analysis/5oVLafgtGOXmuzroATL4Fb,422893,4
67,"Sunflower Cat/It Takes A Lot To Laugh, It Takes A Train To Cry - Live - 1998/99",Bruce Hornsby,0.355,0.81,0,-6.044,1,0.0734,0.36,0.0125,0.973,0.709,204.372,audio_features,4sF6wRvC6N45EAYQ9nX7QN,spotify:track:4sF6wRvC6N45EAYQ9nX7QN,https://api.spotify.com/v1/tracks/4sF6wRvC6N45EAYQ9nX7QN,https://api.spotify.com/v1/audio-analysis/4sF6wRvC6N45EAYQ9nX7QN,562760,4
68,Como Se Pasa La Vida,Alberto Plaza,0.688,0.607,0,-8.341,1,0.0258,0.707,0,0.154,0.373,82.034,audio_features,4YboG78iSHPTpxScBYv18g,spotify:track:4YboG78iSHPTpxScBYv18g,https://api.spotify.com/v1/tracks/4YboG78iSHPTpxScBYv18g,https://api.spotify.com/v1/audio-analysis/4YboG78iSHPTpxScBYv18g,217211,4
69,Take Care,The Great Tyrant,0.629,0.515,0,-10.358,0,0.265,0.0267,1.22e-05,0.0888,0.299,121.845,audio_features,124NFj84ppZ5pAxTuVQYCQ,spotify:track:124NFj84ppZ5pAxTuVQYCQ,https://api.spotify.com/v1/tracks/124NFj84ppZ5pAxTuVQYCQ,https://api.spotify.com/v1/audio-analysis/124NFj84ppZ5pAxTuVQYCQ,277387,4
70,Hours Passing By,"Christina Gustafsson', 'Patrik Skogh', 'Johan Setterlind', 'Eva-Tea Lundberg', 'Hammar, Karin', 'Lisa Bedelius', 'Kristian Lind', 'Fredrik Jonsson', 'Calle Rasmusson', 'Sebastian Notini",0.751,0.654,2,-3.922,1,0.0823,0.0887,0,0.0761,0.675,118.115,audio_features,6UeB9zxAotWr5llZlPejXT,spotify:track:6UeB9zxAotWr5llZlPejXT,https://api.spotify.com/v1/tracks/6UeB9zxAotWr5llZlPejXT,https://api.spotify.com/v1/audio-analysis/6UeB9zxAotWr5llZlPejXT,268224,4
71,Man From Galilee,Ralph Stanley,0.617,0.485,5,-8.227,0,0.115,0.868,3.44e-05,0.115,0.845,82.228,audio_features,6RFkVsPmrM4pzlDkFswwJl,spotify:track:6RFkVsPmrM4pzlDkFswwJl,https://api.spotify.com/v1/tracks/6RFkVsPmrM4pzlDkFswwJl,https://api.spotify.com/v1/audio-analysis/6RFkVsPmrM4pzlDkFswwJl,158573,4
72,Algorithm,"Young RJ', 'Mega Ran', 'MC Frontalot', 'Abstract Orchestra",0.398,0.74,2,-3.563,1,0.0343,0.00115,0,0.252,0.324,104.549,audio_features,5gxP1UDwh6uTxll0qJepmM,spotify:track:5gxP1UDwh6uTxll0qJepmM,https://api.spotify.com/v1/tracks/5gxP1UDwh6uTxll0qJepmM,https://api.spotify.com/v1/audio-analysis/5gxP1UDwh6uTxll0qJepmM,251927,4
73,Smog,"Droptek', 'Vorso",0.575,0.732,9,-10.418,1,0.0293,0.00167,0,0.249,0.876,127.818,audio_features,2xRycG9m42WqYMIc6jsaHQ,spotify:track:2xRycG9m42WqYMIc6jsaHQ,https://api.spotify.com/v1/tracks/2xRycG9m42WqYMIc6jsaHQ,https://api.spotify.com/v1/audio-analysis/2xRycG9m42WqYMIc6jsaHQ,174155,4
74,Birdsong,Lhasa,0.664,0.713,1,-8.333,1,0.362,0.354,0,0.119,0.38,109.079,audio_features,0Nzt6j9iaDjwcTx9KI2WlW,spotify:track:0Nzt6j9iaDjwcTx9KI2WlW,https://api.spotify.com/v1/tracks/0Nzt6j9iaDjwcTx9KI2WlW,https://api.spotify.com/v1/audio-analysis/0Nzt6j9iaDjwcTx9KI2WlW,207145,5
75,Dreamies Program Ten Part One - 2006 Remaster Version,"""Bill Holt's Dreamies""",0.425,0.298,1,-19.051,1,0.0757,0.529,0,0.317,0.217,140.936,audio_features,6ZMflVWyil6GyClmM8VsrQ,spotify:track:6ZMflVWyil6GyClmM8VsrQ,https://api.spotify.com/v1/tracks/6ZMflVWyil6GyClmM8VsrQ,https://api.spotify.com/v1/audio-analysis/6ZMflVWyil6GyClmM8VsrQ,237760,4
76,Thermometer,Poppy,0.716,0.695,2,-4.613,1,0.332,0.00893,0,0.357,0.905,151.912,audio_features,1vhWJdIz23gHGPfwmkLkTd,spotify:track:1vhWJdIz23gHGPfwmkLkTd,https://api.spotify.com/v1/tracks/1vhWJdIz23gHGPfwmkLkTd,https://api.spotify.com/v1/audio-analysis/1vhWJdIz23gHGPfwmkLkTd,151703,4
77,Heart Pump,Spirits,0.596,0.909,10,-8.422,0,0.0685,0.00582,0.824,0.0882,0.476,92.49,audio_features,3NvD4ei08OHolNMm4GVAnF,spotify:track:3NvD4ei08OHolNMm4GVAnF,https://api.spotify.com/v1/tracks/3NvD4ei08OHolNMm4GVAnF,https://api.spotify.com/v1/audio-analysis/3NvD4ei08OHolNMm4GVAnF,270101,4
78,I've Got One Friend,Trance To The Sun,0.585,0.247,1,-12.612,1,0.04,0.452,8.85e-06,0.107,0.591,127.15,audio_features,3aEJMh1cXKEjgh52claxQp,spotify:track:3aEJMh1cXKEjgh52claxQp,https://api.spotify.com/v1/tracks/3aEJMh1cXKEjgh52claxQp,https://api.spotify.com/v1/audio-analysis/3aEJMh1cXKEjgh52claxQp,223760,4
79,Gettin' Ready,The Cowsills,0.729,0.34,4,-7.546,0,0.0514,0.122,0,0.186,0.0752,94.942,audio_features,2ntw1WkgLrGUmWvmgV7H6q,spotify:track:2ntw1WkgLrGUmWvmgV7H6q,https://api.spotify.com/v1/tracks/2ntw1WkgLrGUmWvmgV7H6q,https://api.spotify.com/v1/audio-analysis/2ntw1WkgLrGUmWvmgV7H6q,183289,4
80,"Die Walkure (Sung in English): Act II Scene 2: Then Siegmund must fall in his fight? (Brunnhilde, Wotan)","Richard Wagner', 'Alberto Remedios', 'Clifford Grant', 'Norman Bailey', 'Margaret Curphey', 'Rita Hunter', 'Anne Howard', 'Katie Clarke', 'Anne Conoley', 'Elizabeth Connell', 'Helen Attfield', 'Anne Evans', 'Sarah Walker', 'Shelagh Squires', 'Anne Collins', 'English National Opera Orchestra', 'Reginald Goodall",Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
81,Another Pretty Face (Live),The Brunettes,0.488,0.573,6,-6.778,0,0.0333,0.0553,0,0.0613,0.145,124.04,audio_features,3tY4NkeD6stedjyk3Db9K2,spotify:track:3tY4NkeD6stedjyk3Db9K2,https://api.spotify.com/v1/tracks/3tY4NkeD6stedjyk3Db9K2,https://api.spotify.com/v1/audio-analysis/3tY4NkeD6stedjyk3Db9K2,216774,4
82,Entre Estas Cuatro Paredes,Palmenia Pizarro,0.795,0.452,2,-8.751,0,0.0484,0.845,1.15e-06,0.197,0.758,112.94,audio_features,2YeWp5BWNFePTUewsuiS2j,spotify:track:2YeWp5BWNFePTUewsuiS2j,https://api.spotify.com/v1/tracks/2YeWp5BWNFePTUewsuiS2j,https://api.spotify.com/v1/audio-analysis/2YeWp5BWNFePTUewsuiS2j,183925,4
83,Medicine Woman,Robert Finley,0.597,0.773,4,-5.544,0,0.0933,0.167,0.000896,0.126,0.652,104.486,audio_features,3S9rZU1GDPhs8WNDv5HQSs,spotify:track:3S9rZU1GDPhs8WNDv5HQSs,https://api.spotify.com/v1/tracks/3S9rZU1GDPhs8WNDv5HQSs,https://api.spotify.com/v1/audio-analysis/3S9rZU1GDPhs8WNDv5HQSs,157093,4
84,Pictures at an Exhibition (Orch. M. Ravel): IX. The Hut on Fowl's Legs (Baba-Yaga) - X. The Great Gate of Kiev,"Modest Mussorgsky', 'Maurice Ravel', 'Orchestre National De Lyon', 'Leonard Slatkin",0.293,0.112,3,-20.845,1,0.0421,0.926,0.823,0.093,0.131,113.392,audio_features,71IJRxb0IfyUrXzN5mP06s,spotify:track:71IJRxb0IfyUrXzN5mP06s,https://api.spotify.com/v1/tracks/71IJRxb0IfyUrXzN5mP06s,https://api.spotify.com/v1/audio-analysis/71IJRxb0IfyUrXzN5mP06s,545387,4
85,A L'amour,Nota Bene,0.817,0.876,10,-5.981,0,0.338,0.142,0.151,0.301,0.592,130.012,audio_features,1WS6VgBq9tYTB9H3cxc6T5,spotify:track:1WS6VgBq9tYTB9H3cxc6T5,https://api.spotify.com/v1/tracks/1WS6VgBq9tYTB9H3cxc6T5,https://api.spotify.com/v1/audio-analysis/1WS6VgBq9tYTB9H3cxc6T5,305423,4
86,Venha...,Carlos Dafé,0.715,0.92,3,-4.254,0,0.0737,0.357,0,0.817,0.883,141.959,audio_features,1Gmlcn5qlMjJAbiVPVjxJP,spotify:track:1Gmlcn5qlMjJAbiVPVjxJP,https://api.spotify.com/v1/tracks/1Gmlcn5qlMjJAbiVPVjxJP,https://api.spotify.com/v1/audio-analysis/1Gmlcn5qlMjJAbiVPVjxJP,121867,4
87,Tupac Shakur,Bynoe,0.916,0.844,7,-3.967,1,0.236,0.0394,0,0.0778,0.586,95.19,audio_features,0Z2J91b2iTGLVTZC4fKgxf,spotify:track:0Z2J91b2iTGLVTZC4fKgxf,https://api.spotify.com/v1/tracks/0Z2J91b2iTGLVTZC4fKgxf,https://api.spotify.com/v1/audio-analysis/0Z2J91b2iTGLVTZC4fKgxf,312627,4
88,Давай останемся дома - DJ Karimov & DJ Mephisto Remix,"Olga Buzova', 'DJ Karimov', 'DJ Mephisto",0.844,0.922,9,-5.166,0,0.0735,0.0325,0.099,0.107,0.695,120.001,audio_features,4fm7XuyDXLqKoWIh0bE5cA,spotify:track:4fm7XuyDXLqKoWIh0bE5cA,https://api.spotify.com/v1/tracks/4fm7XuyDXLqKoWIh0bE5cA,https://api.spotify.com/v1/audio-analysis/4fm7XuyDXLqKoWIh0bE5cA,245505,4
89,Burn Clean,Westside Gunn,0.463,0.588,9,-8.076,0,0.0391,0.301,0.00312,0.0853,0.424,105.988,audio_features,3UxdlH0WJv4MFK7Bu9AyUm,spotify:track:3UxdlH0WJv4MFK7Bu9AyUm,https://api.spotify.com/v1/tracks/3UxdlH0WJv4MFK7Bu9AyUm,https://api.spotify.com/v1/audio-analysis/3UxdlH0WJv4MFK7Bu9AyUm,233387,4
90,Траафтверк (feat. Thefaded),"kizaru', 'BMB', 'thefaded",Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
91,"Isle Of Man [""O Land Of Our Birth…""]","Slovak Radio Symphony Orchestra', 'Peter Breiner",Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
92,Wings of the Storm Interview - The Wagging Tongue Edition; 2019 Remaster,Whitesnake,0.657,0.356,7,-16.891,1,0.717,0.965,0,0.332,0.907,84.314,audio_features,5bs5mAUKUzruIR7z7KNiOZ,spotify:track:5bs5mAUKUzruIR7z7KNiOZ,https://api.spotify.com/v1/tracks/5bs5mAUKUzruIR7z7KNiOZ,https://api.spotify.com/v1/audio-analysis/5bs5mAUKUzruIR7z7KNiOZ,117248,4
93,Dear Life,"Vakill', 'Slug from Atmosphere', 'Copywrite', 'Camu Tao', 'Breeze Evahflowin', 'Jakki Tha Mota Mouth",0.511,0.672,1,-5.44,1,0.0279,0.0026,0.00688,0.254,0.553,165.997,audio_features,6ecAkpOqGXQOkISSy5WWfi,spotify:track:6ecAkpOqGXQOkISSy5WWfi,https://api.spotify.com/v1/tracks/6ecAkpOqGXQOkISSy5WWfi,https://api.spotify.com/v1/audio-analysis/6ecAkpOqGXQOkISSy5WWfi,224237,4
94,5.9 (The Percent Of The Beast),Crucial Dudes,0.482,0.981,2,-5.371,1,0.124,3.69e-05,0.000262,0.103,0.308,95.065,audio_features,1SK73J7amb4kFFMhpgd2nC,spotify:track:1SK73J7amb4kFFMhpgd2nC,https://api.spotify.com/v1/tracks/1SK73J7amb4kFFMhpgd2nC,https://api.spotify.com/v1/audio-analysis/1SK73J7amb4kFFMhpgd2nC,149507,4
95,Perceval la quete du Graal: Le Vendredi Saint Chez L'Ermite (Holy Friday with the Hermit): De Pascha (Chorus),"Sylvain Bergeron', 'Daniel Taylor', 'Claire Gignac', 'Viviane LeBlanc', 'Catherine Herrmann', 'Rafik Samman', 'Hugues Saint-Gelas', 'La Nef",0.245,0.0419,1,-27.587,0,0.0442,0.839,0,0.108,0.311,101.274,audio_features,3grcn5ZY0YHQh94hFI78T0,spotify:track:3grcn5ZY0YHQh94hFI78T0,https://api.spotify.com/v1/tracks/3grcn5ZY0YHQh94hFI78T0,https://api.spotify.com/v1/audio-analysis/3grcn5ZY0YHQh94hFI78T0,139200,4
96,In A Sentimental Mood,Dave Glasser,0.464,0.305,3,-12.435,0,0.0316,0.936,0.0846,0.208,0.282,108.229,audio_features,0E8q2Fx2XuzXCO2NSAppkR,spotify:track:0E8q2Fx2XuzXCO2NSAppkR,https://api.spotify.com/v1/tracks/0E8q2Fx2XuzXCO2NSAppkR,https://api.spotify.com/v1/audio-analysis/0E8q2Fx2XuzXCO2NSAppkR,255227,4
97,I Long For Thy Virginitie,"Anonymous', 'Fires Of Love",0.422,0.21,1,-18.163,0,0.0589,0.987,0.847,0.104,0.208,125.983,audio_features,5on918JZUVj025hokUbdBP,spotify:track:5on918JZUVj025hokUbdBP,https://api.spotify.com/v1/tracks/5on918JZUVj025hokUbdBP,https://api.spotify.com/v1/audio-analysis/5on918JZUVj025hokUbdBP,330120,4
98,Dragqueen,Atomic Bitch,0.669,0.751,9,-10.482,1,0.0539,0.00118,0.798,0.0996,0.87,134.997,audio_features,66vsGGiHi5lrnkzzOn2452,spotify:track:66vsGGiHi5lrnkzzOn2452,https://api.spotify.com/v1/tracks/66vsGGiHi5lrnkzzOn2452,https://api.spotify.com/v1/audio-analysis/66vsGGiHi5lrnkzzOn2452,360920,4
99,Va det då?,Molly Sandén,0.627,0.489,10,-7.701,1,0.0296,0.0518,0,0.0928,0.597,130.021,audio_features,28o63BF4uou8wga07BiBRZ,spotify:track:28o63BF4uou8wga07BiBRZ,https://api.spotify.com/v1/tracks/28o63BF4uou8wga07BiBRZ,https://api.spotify.com/v1/audio-analysis/28o63BF4uou8wga07BiBRZ,199573,4
100,Wings Of Fang,Red Fang,0.253,0.926,1,-3.993,1,0.0715,1.31e-06,0.875,0.218,0.443,86.881,audio_features,78LlB4YzcWZrbsUh9If8by,spotify:track:78LlB4YzcWZrbsUh9If8by,https://api.spotify.com/v1/tracks/78LlB4YzcWZrbsUh9If8by,https://api.spotify.com/v1/audio-analysis/78LlB4YzcWZrbsUh9If8by,169347,4
101,Come the Morning Down on Me,Dan Craig,0.441,0.378,7,-9.498,1,0.0284,0.553,0.00629,0.133,0.228,120.679,audio_features,72ZYjjK9lh1vQbNdIdotYo,spotify:track:72ZYjjK9lh1vQbNdIdotYo,https://api.spotify.com/v1/tracks/72ZYjjK9lh1vQbNdIdotYo,https://api.spotify.com/v1/audio-analysis/72ZYjjK9lh1vQbNdIdotYo,289040,3
102,Organically Grown,"Steve Morse', 'Dave LaRue', 'Van Romain",0.828,0.463,2,-11.586,1,0.167,0.000483,0.0162,0.0909,0.0709,140.062,audio_features,4ETHcr5bsccrFPhCel1jxk,spotify:track:4ETHcr5bsccrFPhCel1jxk,https://api.spotify.com/v1/tracks/4ETHcr5bsccrFPhCel1jxk,https://api.spotify.com/v1/audio-analysis/4ETHcr5bsccrFPhCel1jxk,198857,4
103,"Ein deutsches Requiem (A German Requiem), Op. 45: Denn alles Fleisch ist wie Gras","Johannes Brahms', 'Miriam Gauci', 'Eduard Tumagian', 'Slovak Philharmonic Chorus', 'Slovak Radio Symphony Orchestra', 'Alexander Rahbari",0.174,0.142,10,-16.895,1,0.0381,0.958,0.932,0.0879,0.0838,110.678,audio_features,3vdEH0lIencI0JatHkvhRB,spotify:track:3vdEH0lIencI0JatHkvhRB,https://api.spotify.com/v1/tracks/3vdEH0lIencI0JatHkvhRB,https://api.spotify.com/v1/audio-analysis/3vdEH0lIencI0JatHkvhRB,872533,3
104,"Don Giovanni, K. 527 (Arr. F. Sor): Batti, batti, o bel Masetto","Wolfgang Amadeus Mozart', 'Nerea Berraondo', 'Eva Beneke",0.515,0.0679,4,-23.803,1,0.0556,0.984,0.000734,0.108,0.476,75.653,audio_features,7ldmp76XmKRxhHQLONnSTM,spotify:track:7ldmp76XmKRxhHQLONnSTM,https://api.spotify.com/v1/tracks/7ldmp76XmKRxhHQLONnSTM,https://api.spotify.com/v1/audio-analysis/7ldmp76XmKRxhHQLONnSTM,178800,4
105,Roses and Gold,Robin Jackson,0.621,0.532,7,-8.791,0,0.161,0.238,0.0387,0.148,0.384,84.999,audio_features,7q2QAMBEbrjRfi9DoeCLwn,spotify:track:7q2QAMBEbrjRfi9DoeCLwn,https://api.spotify.com/v1/tracks/7q2QAMBEbrjRfi9DoeCLwn,https://api.spotify.com/v1/audio-analysis/7q2QAMBEbrjRfi9DoeCLwn,194732,4
106,The Spirit,Saint,0.365,0.924,4,-7.066,1,0.0488,0.0144,0.000254,0.423,0.632,135.811,audio_features,4e9hUiLsN4mx61ARosFi7p,spotify:track:4e9hUiLsN4mx61ARosFi7p,https://api.spotify.com/v1/tracks/4e9hUiLsN4mx61ARosFi7p,https://api.spotify.com/v1/audio-analysis/4e9hUiLsN4mx61ARosFi7p,296467,4
107,It's a Hit,50 Cent,0.522,0.865,0,-5.502,1,0.0413,0.148,0,0.0973,0.741,117.123,audio_features,5lis4qF0ZUhNGyDiNyS7e1,spotify:track:5lis4qF0ZUhNGyDiNyS7e1,https://api.spotify.com/v1/tracks/5lis4qF0ZUhNGyDiNyS7e1,https://api.spotify.com/v1/audio-analysis/5lis4qF0ZUhNGyDiNyS7e1,268333,4
108,Brain Explosion!,Texas Terri Bomb!,0.588,0.966,10,-4.854,0,0.137,0.00554,0,0.322,0.755,154.87,audio_features,172TDcE8H2zT2vxtoHeoks,spotify:track:172TDcE8H2zT2vxtoHeoks,https://api.spotify.com/v1/tracks/172TDcE8H2zT2vxtoHeoks,https://api.spotify.com/v1/audio-analysis/172TDcE8H2zT2vxtoHeoks,193548,4
109,I Am Rose,"Carole Farley', 'Ned Rorem",0.463,0.674,7,-5.422,1,0.0319,0.0115,0,0.123,0.259,84.039,audio_features,0rK4HCKzv2r1IXqKX3DKpq,spotify:track:0rK4HCKzv2r1IXqKX3DKpq,https://api.spotify.com/v1/tracks/0rK4HCKzv2r1IXqKX3DKpq,https://api.spotify.com/v1/audio-analysis/0rK4HCKzv2r1IXqKX3DKpq,255234,4
110,Gentle Anxious,Anamanaguchi,0.146,0.151,0,-24.866,1,0.0364,0.922,0.944,0.109,0.0385,77.525,audio_features,4VUWZLhoaXT5CIApWzgeRA,spotify:track:4VUWZLhoaXT5CIApWzgeRA,https://api.spotify.com/v1/tracks/4VUWZLhoaXT5CIApWzgeRA,https://api.spotify.com/v1/audio-analysis/4VUWZLhoaXT5CIApWzgeRA,214667,4
111,Old John Braddelum,"Sharon, Lois & Bram",0.871,0.21,0,-12.241,1,0.0597,0.562,0,0.0875,0.907,75.864,audio_features,5ozpCc98QdAcgRPiKbKSrs,spotify:track:5ozpCc98QdAcgRPiKbKSrs,https://api.spotify.com/v1/tracks/5ozpCc98QdAcgRPiKbKSrs,https://api.spotify.com/v1/audio-analysis/5ozpCc98QdAcgRPiKbKSrs,93213,4
112,Three Little Words,Alex Pangman,0.865,0.739,2,-5.077,0,0.0645,0.0264,2.48e-05,0.0664,0.709,121.992,audio_features,0KnWzwDX4N8gYtTzy2f8I4,spotify:track:0KnWzwDX4N8gYtTzy2f8I4,https://api.spotify.com/v1/tracks/0KnWzwDX4N8gYtTzy2f8I4,https://api.spotify.com/v1/audio-analysis/0KnWzwDX4N8gYtTzy2f8I4,184918,4
113,"Preludes, Op. 23: No. 4 in D","Sergei Rachmaninoff', 'Alexis Weissenberg",0.275,0.0147,2,-27.933,1,0.0364,0.994,0.911,0.075,0.0691,78.197,audio_features,0O8R2SAT9QgtgjWFhJTkVf,spotify:track:0O8R2SAT9QgtgjWFhJTkVf,https://api.spotify.com/v1/tracks/0O8R2SAT9QgtgjWFhJTkVf,https://api.spotify.com/v1/audio-analysis/0O8R2SAT9QgtgjWFhJTkVf,276560,1
114,Château rouge - Version album,Leeroy,0.62,0.803,5,-5.356,0,0.0369,0.00143,0.000473,0.196,0.884,146.078,audio_features,3fwX72ZkNEHZWc9nrhFaNR,spotify:track:3fwX72ZkNEHZWc9nrhFaNR,https://api.spotify.com/v1/tracks/3fwX72ZkNEHZWc9nrhFaNR,https://api.spotify.com/v1/audio-analysis/3fwX72ZkNEHZWc9nrhFaNR,189160,4
115,"Les saisons (The Seasons), Op. 37b (arr. P. Breiner): IV. April: Snowdrop","Peter Breiner', 'Pyotr Ilyich Tchaikovsky', 'Takako Nishizaki', 'Queensland Symphony Orchestra",0.174,0.0227,10,-27.306,1,0.0498,0.985,0.776,0.21,0.0402,166.259,audio_features,4FUd7fRAhRDKCwJEpOvxjh,spotify:track:4FUd7fRAhRDKCwJEpOvxjh,https://api.spotify.com/v1/tracks/4FUd7fRAhRDKCwJEpOvxjh,https://api.spotify.com/v1/audio-analysis/4FUd7fRAhRDKCwJEpOvxjh,217427,3
116,Nobody Else,The Simple Pleasure,0.569,0.291,0,-14.509,1,0.043,0.744,0,0.137,0.313,151.659,audio_features,7GLBqDKAJLCLIsj2GEDkSw,spotify:track:7GLBqDKAJLCLIsj2GEDkSw,https://api.spotify.com/v1/tracks/7GLBqDKAJLCLIsj2GEDkSw,https://api.spotify.com/v1/audio-analysis/7GLBqDKAJLCLIsj2GEDkSw,197480,4
117,Ever,Ellen Allien,0.471,0.924,8,-3.906,1,0.0586,0.00301,0,0.313,0.725,154.961,audio_features,2iUmqdfGZcHIhS3b9E9EWq,spotify:track:2iUmqdfGZcHIhS3b9E9EWq,https://api.spotify.com/v1/tracks/2iUmqdfGZcHIhS3b9E9EWq,https://api.spotify.com/v1/audio-analysis/2iUmqdfGZcHIhS3b9E9EWq,177280,4
118,Table,Maria Levitov,0.949,0.525,1,-7.096,1,0.169,0.00716,0,0.101,0.26,100.068,audio_features,5CEqIyfuiSa1MTTUh8kr7f,spotify:track:5CEqIyfuiSa1MTTUh8kr7f,https://api.spotify.com/v1/tracks/5CEqIyfuiSa1MTTUh8kr7f,https://api.spotify.com/v1/audio-analysis/5CEqIyfuiSa1MTTUh8kr7f,155500,4
119,Der King vom Prenzlauer Berg,City,0.572,0.851,10,-9.956,1,0.0514,0.154,0.00319,0.55,0.61,85.188,audio_features,3fRpdM2bhK6vjzyiN9huSf,spotify:track:3fRpdM2bhK6vjzyiN9huSf,https://api.spotify.com/v1/tracks/3fRpdM2bhK6vjzyiN9huSf,https://api.spotify.com/v1/audio-analysis/3fRpdM2bhK6vjzyiN9huSf,292333,4
120,Sanctuary Act Iii: Exiled to the Void - Remastered,Persefone,0.263,0.979,10,-4.617,1,0.216,0.000204,0.201,0.643,0.325,129.803,audio_features,7wJyOi4wtVns4wjSWwmnc1,spotify:track:7wJyOi4wtVns4wjSWwmnc1,https://api.spotify.com/v1/tracks/7wJyOi4wtVns4wjSWwmnc1,https://api.spotify.com/v1/audio-analysis/7wJyOi4wtVns4wjSWwmnc1,495293,3
121,"Lullay my Liking, Op. 34, No. 2","Gustav Holst', 'David Reece', 'Gary Wilson', 'Dale Warland Singers', 'Dale Warland",0.255,0.0158,7,-31.274,1,0.0588,0.993,0.251,0.0905,0.0399,108.181,audio_features,39RS7rhE3zl3qC7jT0iyfx,spotify:track:39RS7rhE3zl3qC7jT0iyfx,https://api.spotify.com/v1/tracks/39RS7rhE3zl3qC7jT0iyfx,https://api.spotify.com/v1/audio-analysis/39RS7rhE3zl3qC7jT0iyfx,221000,4
122,Burning Down Paradise,Tokyo Blade,0.488,0.94,8,-7.94,1,0.0687,0.00037,0.324,0.163,0.151,137.003,audio_features,46AvnrCbHrfuo07oZUoXAN,spotify:track:46AvnrCbHrfuo07oZUoXAN,https://api.spotify.com/v1/tracks/46AvnrCbHrfuo07oZUoXAN,https://api.spotify.com/v1/audio-analysis/46AvnrCbHrfuo07oZUoXAN,211500,4
123,Fractured,Joe Locke/Geoffrey Keezer Group,0.401,0.582,10,-9.838,0,0.123,0.222,0.0137,0.282,0.156,103.092,audio_features,45AnUGLI5DDwUiQdIgbEO8,spotify:track:45AnUGLI5DDwUiQdIgbEO8,https://api.spotify.com/v1/tracks/45AnUGLI5DDwUiQdIgbEO8,https://api.spotify.com/v1/audio-analysis/45AnUGLI5DDwUiQdIgbEO8,201992,4
124,I've Always Loved You,Mac Powell,0.549,0.77,4,-4.842,1,0.0247,0.17,0.000724,0.245,0.246,95.047,audio_features,5H6gr7FoKAt2grCeE3meIC,spotify:track:5H6gr7FoKAt2grCeE3meIC,https://api.spotify.com/v1/tracks/5H6gr7FoKAt2grCeE3meIC,https://api.spotify.com/v1/audio-analysis/5H6gr7FoKAt2grCeE3meIC,267640,4
125,Why Did You Do It,Gary Barden,0.748,0.755,6,-7.28,0,0.0782,0.0554,0,0.0628,0.886,98.284,audio_features,38DAUnVJ0zqOdRuW7RG3sl,spotify:track:38DAUnVJ0zqOdRuW7RG3sl,https://api.spotify.com/v1/tracks/38DAUnVJ0zqOdRuW7RG3sl,https://api.spotify.com/v1/audio-analysis/38DAUnVJ0zqOdRuW7RG3sl,211907,4
126,Wind Beneath My Wings,"Janno Gibbs', 'Bing Loyzaga",0.51,0.458,10,-7.566,1,0.0289,0.551,0,0.0853,0.177,123.694,audio_features,2Pxqs0WmxxHTV5QaTdmt3Q,spotify:track:2Pxqs0WmxxHTV5QaTdmt3Q,https://api.spotify.com/v1/tracks/2Pxqs0WmxxHTV5QaTdmt3Q,https://api.spotify.com/v1/audio-analysis/2Pxqs0WmxxHTV5QaTdmt3Q,293853,4
127,Wrap Your Troubles in Dreams,The Stephane Wrembel Trio With David Grisman,0.624,0.127,4,-17.382,0,0.0347,0.991,0.527,0.106,0.373,98.901,audio_features,2QFXxtnapOOKMPMeyOsJ3z,spotify:track:2QFXxtnapOOKMPMeyOsJ3z,https://api.spotify.com/v1/tracks/2QFXxtnapOOKMPMeyOsJ3z,https://api.spotify.com/v1/audio-analysis/2QFXxtnapOOKMPMeyOsJ3z,306893,4
128,Milky Way Wishes,"""Kirby's Dream Band""",0.323,0.795,7,-7.52,1,0.0612,4.55e-05,0.862,0.292,0.329,154.918,audio_features,0YpWZaVDHsccDYqY8YsWbY,spotify:track:0YpWZaVDHsccDYqY8YsWbY,https://api.spotify.com/v1/tracks/0YpWZaVDHsccDYqY8YsWbY,https://api.spotify.com/v1/audio-analysis/0YpWZaVDHsccDYqY8YsWbY,196678,4
